date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:14:15	18458/18458	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202023%2005:34:39%20GMT	https://gtkit.rometheme.pro/getux/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=2.9.2	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementorab7d.js	(from https://gtkit.rometheme.pro/getux/)
02:14:17	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Tue,%2003%20Oct%202023%2021:14:16%20GMT	http://cdnjs.cloudflare.com/robots.txt		(from https://gtkit.rometheme.pro/getux/)
02:14:19	239280/239280	---MCZ	200	added ('OK')	text/css	date:Tue,%2003%20Oct%202023%2015:28:50%20GMT	http://cdnjs.cloudflare.com/cf.core.css	/Users/sarma/websites/test/cdnjs.cloudflare.com/cf.core.css	(from http://cdnjs.cloudflare.com/)
02:14:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:14:18%20GMT	http://www.cloudflare.com/favicon.ico	/Users/sarma/websites/test/www.cloudflare.com/favicon.7a.delayed	(from http://cdnjs.cloudflare.com/)
02:14:20	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2003%20Oct%202023%2021:14:19%20GMT	https://fonts.googleapis.com/robots.txt		(from https://gtkit.rometheme.pro/getux/)
02:14:21	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Oct%202023%2021:14:21%20GMT	https://fonts.gstatic.com/robots.txt		(from https://gtkit.rometheme.pro/getux/)
02:14:22	178459/178459	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:23:55%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-7.css?ver=1695831835	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-74e96.css	(from https://gtkit.rometheme.pro/getux/template-kit/homepage/)
02:14:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:14:22%20GMT	https://gtkit.rometheme.pro/getux/?p=7	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexc4f7.html	(from https://gtkit.rometheme.pro/getux/template-kit/homepage/)
02:14:23	2617/2617	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:14:23%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fhomepage%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed52e9.json	(from https://gtkit.rometheme.pro/getux/template-kit/homepage/)
02:14:24	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:14:24%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fhomepage%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed5864	(from https://gtkit.rometheme.pro/getux/template-kit/homepage/)
02:14:25	105191/105191	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:25:10%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-518.css?ver=1695831910	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-518f361.css	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:26	2617/2617	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:14:26%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fabout-us%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedbd39.json	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:14:27%20GMT	https://gtkit.rometheme.pro/getux/?p=518	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexa51f.html	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:28	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:14:28%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fabout-us%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed53b0	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:28	7201/7201	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:55:58%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-1-1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-1-1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:29	10425/10425	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:02:00%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-3.1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-3.1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:30	4430/4430	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:02:08%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-5.1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-5.1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:31	9385/9385	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:14:23%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-4.1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-4.1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:32	8542/8542	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:14:24%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-6.1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-6.1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:33	9227/9227	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:14:22%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-2.1.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Partner-2.1.png	(from https://gtkit.rometheme.pro/getux/template-kit/about-us/)
02:14:34	122093/122093	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:25:43%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-556.css?ver=1695831943	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-556f0fa.css	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:35	2617/2617	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:14:35%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fservices%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedb5a5.json	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:14:36%20GMT	https://gtkit.rometheme.pro/getux/?p=556	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexa215.html	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:37	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:14:37%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fservices%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedbed6	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:37	5563/5563	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Sep%202023%2015:22:21%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-5.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-5.png	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:38	7853/7853	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Sep%202023%2015:22:21%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-6.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-6.png	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:39	11155/11155	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Sep%202023%2015:22:20%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-7.png	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Service-7.png	(from https://gtkit.rometheme.pro/getux/template-kit/services/)
02:14:40	66594/66594	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:25:54%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-572.css?ver=1695831954	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-572b82e.css	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:14:41	2611/2611	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:14:41%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fproject%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedc59c.json	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:14:42	2709/2709	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:14:42%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fproject%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedf3c5	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:14:43%20GMT	https://gtkit.rometheme.pro/getux/?p=572	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index273a.html	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:15:04	41888/41888	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:43:23%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-603.css?ver=1695833003	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-6035874.css	(from https://gtkit.rometheme.pro/getux/template-kit/project-detail/)
02:15:16	2653/2653	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:05%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fproject-detail%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed18a1.json	(from https://gtkit.rometheme.pro/getux/template-kit/project-detail/)
02:15:26	2751/2751	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:17%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fproject-detail%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedc08c	(from https://gtkit.rometheme.pro/getux/template-kit/project-detail/)
02:15:28	292572/292572	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2016:00:39%20GMT	http://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-4.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-4.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:15:33	301755/301755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2016:00:38%20GMT	http://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-6.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-6.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:15:34	295374/295374	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2016:00:41%20GMT	http://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-5.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Image-5.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/project/)
02:15:34	306070/306070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2016:27:09%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Detail-Image.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Project-Detail-Image.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/project-detail/)
02:15:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:29%20GMT	https://gtkit.rometheme.pro/getux/?p=603	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index7aeb.html	(from https://gtkit.rometheme.pro/getux/template-kit/project-detail/)
02:15:34	69622/69622	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:43:57%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-696.css?ver=1695833037	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-696aa97.css	(from https://gtkit.rometheme.pro/getux/template-kit/pricing/)
02:15:35	2611/2611	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:35%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fpricing%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed884b.json	(from https://gtkit.rometheme.pro/getux/template-kit/pricing/)
02:15:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:35%20GMT	https://gtkit.rometheme.pro/getux/?p=696	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexca55.html	(from https://gtkit.rometheme.pro/getux/template-kit/pricing/)
02:15:35	2709/2709	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:36%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fpricing%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed22a3	(from https://gtkit.rometheme.pro/getux/template-kit/pricing/)
02:15:36	54772/54772	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:27:14%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-627.css?ver=1695832034	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-6270d22.css	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:37	2593/2593	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:37%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fteam%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed7b05.json	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:38	2691/2691	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:38%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fteam%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedceb7	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:38%20GMT	https://gtkit.rometheme.pro/getux/?p=627	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexf763.html	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:42	294680/294680	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2003:40:06%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-4.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-4.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:42	306368/306368	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2017:07:08%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-3.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-3.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:43	19489/19489	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:27:22%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-649.css?ver=1695832042	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-6491a41.css	(from https://gtkit.rometheme.pro/getux/template-kit/faq/)
02:15:44	2586/2586	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:44%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Ffaq%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed82c2.json	(from https://gtkit.rometheme.pro/getux/template-kit/faq/)
02:15:44	300755/300755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2017:07:07%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-7.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-7.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:44	295958/295958	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2017:07:11%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-6.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Team-Image-6.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/team/)
02:15:45	2684/2684	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:45%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Ffaq%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedad41	(from https://gtkit.rometheme.pro/getux/template-kit/faq/)
02:15:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:45%20GMT	https://gtkit.rometheme.pro/getux/?p=649	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index7b0e.html	(from https://gtkit.rometheme.pro/getux/template-kit/faq/)
02:15:46	15742/15742	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2015:53:10%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-652.css?ver=1695829990	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-6527fd9.css	(from https://gtkit.rometheme.pro/getux/template-kit/faq/)
02:15:47	24454/24454	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:30:10%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-711.css?ver=1695832210	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-711a789.css	(from https://gtkit.rometheme.pro/getux/template-kit/testimonial/)
02:15:48	2634/2634	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:48%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Ftestimonial%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedde48.json	(from https://gtkit.rometheme.pro/getux/template-kit/testimonial/)
02:15:49	2732/2732	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:49%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Ftestimonial%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embeda75c	(from https://gtkit.rometheme.pro/getux/template-kit/testimonial/)
02:15:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:50%20GMT	https://gtkit.rometheme.pro/getux/?p=711	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexa308.html	(from https://gtkit.rometheme.pro/getux/template-kit/testimonial/)
02:15:51	16903/16903	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:47:01%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-717.css?ver=1695833221	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-717ca0d.css	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:51	2594/2594	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:15:52%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fblog%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed07aa.json	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:52	2692/2692	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:15:52%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fblog%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedb6ea	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:15:53%20GMT	https://gtkit.rometheme.pro/getux/?p=717	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index6683.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:55	106847/106847	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:15:54%20GMT	https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/index.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:55	306163/306163	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:41:11%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-3.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-3.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:55	106835/106835	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:15:55%20GMT	https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/index.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:57	305576/305576	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:38:28%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-6.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-6.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:57	303618/303618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2004:42:56%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-1.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-1.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:58	300143/300143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2004:40:21%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-2.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-2.jpg	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:59	99966/99966	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:15:57%20GMT	https://gtkit.rometheme.pro/getux/category/tips-trick/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/category/tips-trick/index.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
